Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
338,21,3,0,2,1,7,1,0,0,0,4,1,1,0,1,1,0,2,0
339,14,1,2,6,1,0,1,0,4,1,1,1,1,1,0,0,0,0,1
340,13,2,0,5,0,1,3,1,5,1,1,0,4,0,1,0,0,5,1
341,25,1,0,3,1,6,2,1,6,0,5,0,1,2,0,2,0,5,0
342,25,1,1,1,1,7,2,0,6,1,4,1,1,1,0,2,1,0,0
343,23,2,2,2,0,7,1,0,6,1,2,0,1,2,0,0,1,2,1
344,13,2,2,1,1,1,1,1,0,0,5,0,2,2,0,0,0,4,0
345,18,1,0,0,0,7,2,0,4,2,5,1,5,1,1,2,1,1,1
346,29,2,0,6,0,8,3,0,1,2,4,0,4,0,1,1,1,2,1
347,26,3,2,5,0,3,5,1,0,2,1,0,4,2,0,0,0,3,0
348,20,2,2,4,0,7,3,0,3,0,1,0,1,0,0,2,0,3,0
349,18,2,0,3,1,2,2,0,0,0,4,0,5,0,1,2,0,0,0
350,24,0,2,4,1,8,2,1,6,0,5,0,2,1,0,2,1,4,0
351,14,3,0,6,0,2,4,0,4,0,1,1,4,1,0,0,0,1,0
352,20,3,1,6,1,10,2,1,4,0,3,0,5,0,0,2,1,1,1
353,25,3,0,5,1,9,1,0,4,1,1,1,2,1,0,0,1,0,0
354,26,0,0,1,0,5,3,1,2,0,3,0,5,0,0,1,1,0,0
355,16,0,1,5,0,0,3,1,5,1,2,1,4,1,0,0,0,1,0
356,13,3,0,3,1,8,4,1,1,1,2,0,2,0,0,0,0,1,0
357,24,1,1,1,1,7,1,1,5,1,3,0,2,0,0,1,0,2,1
358,16,3,0,3,1,5,1,1,2,0,4,1,4,0,1,2,1,5,0
359,24,1,2,3,1,5,5,0,3,0,5,1,5,0,1,2,1,3,1
360,27,0,2,0,1,10,3,1,1,0,2,1,5,0,1,2,1,3,0
361,25,3,1,5,1,9,5,1,3,0,5,0,1,1,1,2,0,1,1
362,17,0,0,6,1,2,2,0,6,1,2,0,2,1,0,1,1,5,1
363,17,1,0,6,1,0,5,1,3,2,4,0,5,2,0,1,0,5,0
364,20,3,0,0,1,3,2,1,4,0,2,1,4,1,1,2,1,3,0
365,17,0,1,1,1,3,2,0,5,1,5,1,4,1,0,2,1,3,0
366,25,1,2,2,0,7,3,0,4,0,3,1,5,1,1,1,1,4,0
367,16,3,1,3,0,5,4,0,3,0,2,0,5,1,0,1,1,3,0
368,29,2,1,1,0,6,3,1,2,0,5,0,1,0,0,1,1,3,0
369,20,1,0,6,0,7,4,1,2,1,5,1,1,0,1,2,1,0,0
370,21,2,1,3,1,10,2,0,0,1,5,0,1,0,0,1,0,0,0
371,23,1,1,4,1,0,3,1,4,1,4,0,5,1,1,2,0,0,0
372,20,0,0,3,1,10,3,0,4,0,3,0,1,0,1,1,0,3,0
373,22,2,0,2,1,2,1,0,1,0,5,1,4,1,1,1,0,2,1
374,30,0,1,6,0,9,5,1,1,2,5,1,5,0,1,0,0,5,1
375,30,3,0,2,1,5,5,1,6,0,5,1,1,2,0,0,1,4,0
376,30,2,0,2,0,5,3,1,6,0,4,0,1,0,1,0,1,1,1
377,26,2,0,4,1,9,1,0,2,2,1,1,5,2,1,0,0,1,1
378,15,3,1,2,0,5,3,0,5,0,1,0,5,0,1,0,0,2,0
379,16,1,2,1,1,9,2,1,6,2,2,1,3,0,0,2,1,0,1
380,21,1,0,1,1,10,4,0,5,2,3,1,5,2,0,1,0,5,1
381,27,0,1,5,1,1,1,1,3,1,5,1,4,0,0,1,0,0,1
382,28,3,1,4,1,0,3,0,5,0,2,1,1,0,1,2,0,4,0
383,15,0,1,6,1,2,4,0,0,2,4,1,5,0,1,1,1,3,1
384,21,3,0,6,1,5,1,0,6,0,4,1,5,2,0,0,1,2,0
385,22,3,2,6,0,9,5,1,6,0,3,1,3,0,1,2,1,4,0
386,30,0,0,1,0,5,3,0,4,2,2,0,5,1,1,2,0,3,0
387,21,2,2,6,1,10,2,1,1,1,4,1,3,1,0,2,0,4,0
388,27,1,0,2,0,3,2,1,2,2,4,1,2,2,1,1,0,2,1
389,12,1,2,4,1,2,3,0,0,0,5,0,3,1,0,2,1,4,0
390,25,3,2,1,0,5,3,1,2,0,3,1,2,1,0,1,0,4,0
391,18,3,1,1,0,9,2,0,2,1,1,0,4,1,0,2,1,1,0
392,28,1,1,6,0,10,2,0,0,1,4,1,1,0,1,2,1,0,1
393,13,0,2,3,0,10,5,1,4,1,1,1,4,2,0,0,1,5,0
394,20,1,1,0,0,10,3,1,3,2,1,1,2,1,1,0,0,4,1
395,18,2,0,6,0,9,4,1,6,0,1,0,3,1,1,2,1,0,0
396,14,2,0,6,1,2,3,1,3,2,2,0,5,2,1,1,1,1,1
397,20,1,2,3,0,5,3,0,2,2,2,0,4,0,0,0,0,2,0
398,21,0,1,3,0,6,5,0,5,0,4,1,3,1,1,0,0,4,1
399,25,0,1,1,1,6,3,0,3,0,3,1,3,0,0,1,1,1,1
400,28,0,2,6,0,4,5,0,4,0,2,1,5,2,1,0,0,2,0
401,20,2,2,2,0,9,4,1,6,2,3,0,1,2,1,2,0,0,0
402,23,1,2,4,1,7,4,1,5,0,3,1,5,1,1,0,0,2,0
403,24,1,1,0,0,5,5,0,0,0,5,1,4,2,1,2,0,0,1
404,23,2,0,3,1,8,4,0,3,1,2,0,5,2,1,0,1,5,0
405,29,0,2,5,1,10,5,1,0,1,1,1,1,0,1,1,1,3,1
406,22,2,0,0,1,2,1,1,0,2,1,0,3,2,1,0,1,2,1
407,22,3,2,2,1,1,3,0,5,0,1,0,2,2,0,2,1,3,1
408,13,1,2,6,0,4,1,0,3,0,5,0,2,1,0,2,1,0,0
409,21,2,2,3,0,4,4,0,6,1,5,1,5,2,0,0,0,3,1
410,19,1,1,1,1,9,2,0,6,1,2,1,1,2,0,2,0,1,0
411,18,2,1,4,0,5,1,1,2,1,3,1,4,2,0,1,1,0,0
412,27,1,0,3,1,5,3,1,3,2,1,1,5,0,1,1,1,5,1
413,25,0,2,2,1,2,4,0,0,1,4,1,4,2,1,1,0,2,0
414,16,0,1,2,0,5,3,1,2,1,2,0,3,1,1,0,0,1,0
415,29,1,0,6,1,8,1,1,3,0,1,0,5,2,1,0,0,4,1
416,24,3,0,3,0,7,5,1,2,0,4,1,4,1,0,1,1,3,1
417,30,3,1,2,1,3,3,0,0,1,1,0,2,0,0,0,0,2,0
418,29,3,1,1,1,10,4,1,0,2,4,1,4,0,1,2,0,1,1
419,12,2,2,4,1,2,5,1,2,1,1,0,2,0,0,0,1,4,0
420,14,0,1,5,1,1,5,1,6,2,1,0,3,0,1,1,1,0,0
421,27,0,1,4,0,1,3,1,5,1,1,1,4,1,1,1,0,3,1
422,13,2,1,6,1,8,3,0,4,2,2,0,4,1,1,0,1,4,1
423,13,2,0,6,1,4,3,0,3,1,2,0,1,0,1,2,1,4,0
424,28,3,1,4,0,10,2,1,4,0,3,0,2,0,0,1,1,1,0
425,15,1,2,4,1,9,2,0,4,1,4,0,2,1,0,1,0,4,0
426,18,3,2,6,0,8,1,1,4,0,5,0,2,0,1,2,0,2,1
427,28,0,2,3,1,7,3,0,5,2,3,1,5,2,0,2,1,0,1
428,25,3,0,3,0,0,4,0,1,1,5,1,2,2,1,1,0,4,0
429,22,2,0,4,0,9,1,1,0,2,3,0,2,2,0,0,1,3,0
430,14,2,1,0,0,0,3,1,5,0,2,0,4,2,1,0,1,3,0
431,12,1,1,4,0,3,4,1,4,0,5,1,4,1,0,1,0,0,0
432,19,2,1,2,1,6,5,1,0,0,5,0,5,0,0,1,0,5,0
433,29,2,0,3,0,0,1,1,5,1,5,0,4,0,0,1,1,5,0
434,22,1,1,5,1,6,3,1,6,1,1,1,3,2,1,2,1,5,0
435,27,0,2,2,1,2,2,0,3,1,4,0,2,2,0,0,1,5,0
436,23,2,2,5,1,8,4,1,4,2,3,1,3,1,0,1,1,2,0
437,12,2,1,6,0,9,1,0,5,0,1,1,4,1,0,0,1,5,1
438,17,3,2,0,1,2,1,1,3,1,2,0,3,2,1,2,0,2,1
439,28,3,0,1,0,2,3,0,6,2,3,0,4,2,0,0,1,4,1
440,27,2,2,6,0,7,5,1,2,2,5,1,3,1,0,0,1,3,1
441,24,0,2,6,1,8,1,0,5,0,1,1,2,2,1,2,1,0,1
442,29,1,1,0,1,5,4,0,6,1,5,0,4,1,0,2,1,1,0
443,12,0,2,5,0,8,5,1,6,1,2,1,4,0,1,0,0,0,1
444,28,3,2,6,0,7,5,1,2,1,1,1,2,0,1,0,0,3,1
445,22,3,2,0,1,10,4,1,2,2,5,1,1,0,0,0,1,4,0
446,19,2,1,0,0,5,4,1,3,0,5,1,2,1,1,1,0,2,1
447,21,3,0,2,0,2,5,1,4,0,2,1,3,0,1,2,0,2,0
448,22,1,2,0,1,8,3,1,2,1,2,0,2,2,0,0,0,4,1
449,25,2,1,0,1,1,4,1,6,2,3,1,2,2,1,1,1,2,0
450,26,0,0,3,0,5,1,0,1,2,4,1,5,2,1,0,0,3,1
451,19,1,1,6,0,5,1,1,2,1,1,0,4,2,1,2,0,5,0
452,21,1,2,1,0,7,5,1,0,2,1,0,5,2,0,2,1,5,0
453,28,1,2,0,1,6,5,1,0,1,2,0,5,0,1,1,0,3,1
454,20,2,2,1,0,6,4,0,1,0,1,1,1,1,1,0,0,0,1
455,26,2,2,4,0,4,4,1,3,2,5,0,5,1,0,2,0,3,1
456,29,2,2,5,0,2,2,1,1,1,2,1,1,1,0,1,1,5,0
457,19,2,2,3,1,6,2,0,4,1,3,1,2,1,1,1,1,1,0
458,12,1,1,5,1,8,3,1,0,0,2,0,2,2,0,2,1,3,0
459,26,1,1,0,1,1,1,0,3,2,4,0,4,0,0,2,1,2,1
460,29,1,0,6,0,6,2,0,2,0,5,0,5,1,1,0,0,5,0
461,27,3,1,5,1,6,1,0,3,1,5,0,4,2,1,1,0,5,1
462,26,1,1,0,1,9,3,0,3,1,3,1,3,0,1,0,1,0,0
463,14,3,1,0,0,4,5,0,0,1,3,1,5,0,0,1,1,1,0
464,13,1,2,4,1,1,1,1,4,1,5,1,5,2,0,0,1,3,1
465,19,3,2,6,1,3,5,1,5,1,2,1,3,0,0,1,1,0,0
466,15,1,0,3,0,8,5,0,0,0,2,0,4,0,0,1,1,3,0
467,16,1,0,1,1,7,1,0,6,0,5,1,5,0,0,0,0,4,1
468,24,1,2,3,0,7,2,0,2,1,3,0,4,1,0,1,1,1,0
469,13,3,1,4,0,0,3,0,3,0,1,1,1,1,1,2,0,1,0
470,29,3,1,6,0,8,3,1,0,2,5,0,3,1,1,0,1,3,0
471,30,3,2,6,0,0,1,1,0,0,5,0,2,2,1,0,0,2,1
472,27,3,0,5,1,5,1,0,3,2,3,1,2,0,0,0,0,5,0
473,23,3,0,0,1,5,2,0,5,0,2,1,1,2,1,2,1,1,1
474,19,1,2,4,1,3,2,1,6,2,3,1,1,1,1,1,1,0,1
475,22,2,2,0,1,9,4,0,1,1,2,0,3,2,0,2,1,1,1
476,21,2,0,0,1,9,4,1,0,1,3,1,4,1,0,1,1,1,1
477,29,3,0,3,1,7,4,0,4,0,5,1,5,2,1,0,0,3,0
478,22,2,1,5,0,5,4,0,0,2,2,0,4,1,0,2,0,5,1
479,19,0,1,3,1,7,1,1,2,1,1,1,2,0,0,0,1,3,1
480,27,0,1,0,1,8,4,0,1,2,4,0,1,2,1,1,1,2,0
481,20,1,2,6,0,4,2,0,1,1,3,1,3,0,0,2,1,4,0
482,30,3,0,5,1,10,2,0,3,2,5,0,5,0,1,2,1,1,1
483,12,1,2,1,1,1,5,0,3,2,2,1,3,0,1,0,1,4,1
484,21,0,1,0,0,0,4,1,4,1,3,1,4,1,0,2,1,4,0
485,12,0,2,1,1,3,3,1,0,0,1,0,3,1,0,1,0,4,0
486,22,2,1,2,1,2,3,0,2,2,2,1,4,0,0,1,0,3,0
487,20,2,0,6,0,6,5,0,6,1,5,0,4,0,0,0,0,0,1
488,13,0,2,1,1,0,3,1,0,1,3,1,2,1,0,1,0,4,1
489,30,0,2,1,1,6,2,1,6,0,5,1,4,2,1,0,1,3,1
490,23,2,0,2,1,4,5,1,0,2,5,0,5,2,0,1,1,2,1
491,16,3,0,2,0,0,3,1,3,1,4,1,5,2,1,0,1,5,1
492,18,1,0,2,1,8,2,0,2,1,1,1,2,1,0,0,1,2,1
493,27,3,0,5,0,10,2,0,1,0,1,1,4,1,0,0,1,0,1
494,21,0,1,2,0,5,4,0,5,1,5,0,2,2,0,1,1,5,0
495,12,0,1,3,0,8,4,0,0,1,2,1,5,2,0,2,1,2,1
496,23,2,2,3,0,8,2,0,6,0,4,1,3,1,1,0,0,3,1
497,23,3,2,3,0,6,3,1,4,2,5,0,3,2,0,2,0,3,1
498,19,2,0,0,0,2,2,0,5,0,3,1,1,0,0,0,1,5,1
499,20,0,0,2,0,4,1,0,3,1,3,1,5,2,1,0,1,1,1
500,23,0,1,4,1,3,4,1,6,2,4,1,5,1,1,1,1,4,1
501,24,3,0,4,0,9,2,1,0,2,4,1,3,0,1,1,0,5,1
502,17,2,1,6,0,9,1,1,0,0,4,1,3,2,0,2,1,0,1
503,15,0,0,2,1,6,1,1,1,1,4,0,3,0,0,1,1,4,1
504,18,0,1,1,1,7,4,0,0,2,1,0,2,2,1,2,0,4,0
505,13,2,0,5,1,5,1,1,5,2,1,1,3,1,1,0,0,3,0
506,16,2,1,1,0,3,5,0,0,1,3,1,4,1,0,0,0,5,1
507,14,3,2,1,0,3,5,0,0,1,2,0,5,0,1,0,1,3,1
508,18,1,1,2,0,3,2,1,2,2,5,1,4,0,0,1,1,0,0
509,28,2,1,6,1,6,5,1,2,1,3,0,2,2,1,1,0,1,1
510,18,2,2,2,1,1,4,0,3,0,4,1,4,1,0,1,0,4,1
511,21,1,2,5,0,9,1,1,6,0,4,0,2,1,1,1,0,4,1
512,17,3,2,4,1,10,2,1,3,0,1,0,2,0,0,1,0,2,0
513,24,3,1,0,1,2,2,0,2,2,4,1,1,0,1,0,1,2,1
514,21,1,1,0,0,7,1,1,5,0,3,0,5,0,0,2,0,0,0
515,27,3,1,2,0,0,4,1,4,1,1,0,5,0,1,0,1,3,1
516,12,3,0,5,1,9,2,0,6,1,5,1,1,1,1,2,1,5,0
517,28,0,1,1,0,2,1,1,4,1,5,1,2,0,1,0,1,5,0
518,19,3,1,0,1,10,3,0,4,2,1,1,2,2,0,0,1,4,1
519,16,3,0,6,0,8,2,1,6,2,3,0,5,1,1,1,0,1,1
520,20,3,1,1,1,9,2,1,6,1,1,0,2,0,0,1,1,0,0
521,21,1,0,3,0,9,2,1,5,1,5,0,1,0,1,1,1,3,1
522,12,3,1,6,1,4,3,1,2,2,4,0,4,0,0,2,1,4,0
523,21,2,1,1,1,0,3,0,6,1,3,0,2,1,1,0,1,4,0
524,14,0,1,1,1,0,4,1,0,2,1,0,3,0,0,1,1,4,1
525,23,3,1,1,0,0,5,1,4,1,1,0,2,0,0,2,0,0,1
526,24,3,2,6,0,1,4,0,0,2,1,0,5,0,0,0,0,0,1
527,16,2,2,6,1,6,3,1,3,2,1,1,2,0,1,0,1,4,0
528,14,0,1,4,1,3,3,0,1,0,4,0,5,2,0,2,1,1,1
529,28,3,0,1,0,7,3,0,0,0,3,1,4,2,0,0,0,1,0
530,21,1,2,4,0,1,5,1,3,2,2,1,5,1,0,1,1,1,0
531,30,1,1,3,0,7,4,0,2,2,4,1,1,1,0,1,0,4,0
532,13,1,1,6,0,1,5,0,0,1,4,1,3,2,1,2,0,4,1
533,21,1,1,4,1,8,3,1,0,2,3,1,2,2,0,2,1,4,0
534,25,2,1,0,0,5,2,1,5,1,3,1,5,1,1,1,0,3,0
535,14,0,2,0,0,8,5,0,0,0,1,0,1,1,0,2,0,1,1
536,22,3,0,5,1,10,5,0,5,2,2,1,2,2,0,2,0,4,0
537,14,3,2,0,1,5,1,1,3,0,2,0,2,0,0,1,1,1,0
538,29,0,1,5,1,2,1,1,6,2,3,1,3,2,0,2,1,5,0
539,21,2,2,3,1,1,1,1,6,0,2,0,3,0,1,1,1,1,1
540,26,3,0,1,1,3,4,0,6,1,5,0,1,0,0,2,1,5,1
541,13,1,1,4,0,3,5,0,6,1,3,0,4,2,1,0,0,2,1
542,13,0,1,6,0,0,5,1,5,1,3,0,3,0,0,2,1,4,1
543,23,3,0,0,1,3,3,0,3,2,5,1,3,0,0,2,1,5,1
544,27,0,0,6,1,3,2,1,1,1,1,0,2,1,0,0,1,1,0
545,19,2,2,6,1,3,2,1,3,2,1,1,2,0,1,1,0,2,1
546,24,1,2,0,0,2,2,1,6,0,2,0,2,2,1,1,1,4,0
547,19,2,0,5,0,9,5,1,3,2,4,1,5,0,0,2,1,0,0
548,24,1,2,3,0,2,5,0,4,0,2,1,1,1,1,1,1,4,1
549,22,0,1,4,1,4,4,0,5,0,2,1,5,0,1,2,0,4,0
550,13,3,0,5,0,10,3,1,4,0,1,1,4,0,0,1,1,3,0
551,17,3,0,1,0,7,4,1,2,1,5,1,2,0,1,0,0,5,1
552,15,0,1,6,1,0,2,1,1,2,4,1,1,0,0,2,0,2,0
553,29,3,2,1,1,9,5,0,5,2,4,0,5,2,0,0,0,4,1
554,20,0,2,5,1,2,2,1,0,1,1,1,4,1,0,0,1,0,1
555,16,2,1,4,0,4,5,1,3,2,3,1,1,0,1,1,0,2,1
556,12,1,0,6,0,2,3,0,5,0,5,1,1,1,1,2,0,0,1
557,17,1,2,3,0,6,2,0,5,0,3,1,1,2,1,1,1,1,0
558,12,3,1,4,1,5,3,1,6,0,3,1,1,1,1,2,0,2,0
559,20,2,1,1,0,3,3,1,3,0,5,0,1,2,0,0,1,2,1
560,27,2,0,1,1,7,1,1,2,1,4,1,2,2,1,1,0,1,0
561,27,2,2,5,1,5,3,0,2,0,1,0,2,1,0,0,0,5,1
562,16,0,2,3,0,3,1,1,4,2,1,0,5,0,0,1,1,2,0
563,16,0,1,0,1,1,2,1,5,2,1,0,4,0,1,2,1,2,1
564,21,1,2,3,0,4,2,1,6,0,5,0,1,1,1,2,1,0,0
565,19,2,2,6,0,5,1,1,4,1,5,0,1,0,1,2,0,3,1
566,16,2,2,4,0,5,1,1,4,2,3,1,3,1,0,0,1,3,0
567,25,2,1,1,0,1,3,0,3,1,1,1,5,1,1,1,1,1,0
568,18,2,0,1,0,4,5,0,6,2,3,0,3,0,1,0,0,3,0
569,12,3,0,5,1,2,2,0,5,2,2,1,5,1,0,1,1,1,0
570,19,0,1,0,0,2,5,1,0,0,3,1,3,2,0,2,1,5,1
571,27,1,1,2,1,0,5,1,3,1,4,0,1,2,0,1,0,0,0
572,19,1,1,5,1,1,4,0,4,0,5,1,4,2,1,0,0,1,1
573,22,3,2,6,1,2,3,0,4,0,3,0,5,1,1,0,0,2,1
574,12,3,0,6,1,1,5,1,2,2,2,1,1,0,1,0,0,3,0
575,30,0,0,0,1,2,5,0,0,2,5,0,2,0,1,0,1,4,0
576,26,0,2,2,1,1,4,0,1,0,3,0,5,1,0,0,0,2,1
577,28,2,0,1,1,8,5,0,5,2,5,0,1,1,1,2,0,0,0
578,23,2,1,2,1,2,5,0,2,1,5,1,4,0,0,2,1,1,1
579,25,1,1,2,0,10,5,1,4,1,2,1,3,0,1,2,1,5,0
580,24,1,0,4,0,1,1,0,4,2,4,1,3,0,0,1,1,5,1
581,26,2,1,6,0,6,4,0,0,0,1,0,3,0,0,2,1,4,1
582,19,0,0,6,0,0,4,0,5,0,1,1,5,0,0,1,1,4,0
583,23,1,1,1,0,5,3,1,4,0,1,0,4,1,0,1,0,0,0
584,30,3,1,4,0,7,1,1,3,1,1,0,4,0,0,2,0,4,0
585,19,3,2,3,0,7,1,0,5,1,1,1,4,0,1,1,1,1,0
586,18,1,2,1,0,10,2,1,5,2,3,0,4,1,1,2,1,3,0
587,17,1,2,2,1,5,3,1,4,0,1,1,5,0,1,1,1,5,0
588,21,0,0,3,0,3,1,0,3,0,4,0,3,0,0,1,1,0,0
589,26,3,1,0,0,5,4,1,6,2,2,0,1,1,0,1,1,5,1
590,17,3,0,0,1,5,1,1,4,2,2,0,4,1,1,2,0,0,1
591,23,0,0,0,1,10,4,1,4,1,3,1,3,0,1,0,1,3,0
592,20,0,0,1,1,6,5,1,1,1,5,0,4,1,1,0,0,5,1
593,29,1,0,4,0,7,1,1,5,1,1,1,1,2,1,0,1,2,0
594,24,2,1,2,0,4,5,1,1,0,2,0,1,2,0,2,0,4,0
595,29,2,0,5,1,1,5,1,3,0,2,0,2,1,0,2,1,1,0
596,22,1,2,0,1,3,2,1,3,2,2,1,3,1,0,2,1,3,1
597,17,3,2,1,1,3,2,0,3,1,4,0,3,1,1,1,1,0,1
598,29,3,0,0,1,3,5,0,0,1,2,0,3,2,0,2,0,5,1
599,24,3,0,1,1,10,4,0,5,1,3,1,4,1,1,2,1,4,1
600,27,2,0,2,0,9,4,1,0,2,2,1,2,0,1,1,1,5,0
601,17,3,2,0,1,2,4,1,0,0,5,0,4,1,0,0,1,5,1
602,13,2,2,0,1,8,2,0,5,2,1,1,1,0,1,1,0,1,0
603,18,3,2,0,0,3,2,1,4,1,4,1,3,0,1,1,1,1,1
604,29,1,2,2,0,4,1,1,2,1,5,0,4,2,0,1,1,5,1
605,25,3,2,6,1,1,3,0,5,0,1,1,3,0,1,1,0,4,0
606,17,0,1,0,1,2,4,1,3,2,5,0,4,2,1,0,0,5,1
607,21,0,0,1,1,6,3,1,6,2,2,0,3,1,0,0,0,4,0
608,29,3,2,6,1,3,4,1,4,0,1,1,2,0,0,0,1,3,1
609,22,3,1,5,0,2,1,0,5,1,1,1,4,2,1,2,1,4,0
610,12,2,1,4,0,3,3,1,5,2,4,0,5,2,1,2,0,3,0
611,13,1,0,4,0,1,1,1,1,0,4,1,4,0,0,1,0,4,1
612,17,2,2,4,1,10,3,1,4,2,5,1,4,1,0,2,1,3,1
613,28,2,2,2,0,4,1,1,2,2,3,1,5,0,0,1,1,3,1
614,22,3,1,0,0,6,1,0,2,0,1,1,5,0,1,0,0,1,1
615,23,1,0,3,1,8,5,1,5,2,3,0,3,0,1,1,1,5,1
616,28,0,0,0,0,10,5,0,1,2,3,0,1,0,0,2,0,3,1
617,25,1,0,4,1,4,5,0,3,1,3,1,2,0,1,0,0,2,0
618,18,1,2,1,1,4,1,1,3,1,1,1,3,0,1,1,0,1,1
619,15,2,2,6,0,1,4,1,0,1,2,1,3,1,1,0,0,5,0
620,29,0,0,0,1,3,4,0,2,0,5,1,5,1,0,1,1,5,1
621,13,2,2,0,1,6,3,1,6,1,5,0,4,0,0,1,0,0,1
622,15,3,0,4,0,0,5,0,0,2,5,0,5,2,1,0,1,5,0
623,14,2,2,0,0,1,1,1,3,0,1,1,5,1,1,1,1,3,1
624,14,2,0,1,0,10,1,1,5,1,4,0,4,0,1,2,0,3,1
625,20,3,2,6,1,8,5,1,2,2,3,0,2,1,1,2,0,4,1
626,12,3,1,5,0,10,3,0,0,0,3,0,4,1,0,1,1,3,0
627,29,3,1,6,0,5,2,1,6,2,3,1,5,1,1,2,0,3,1
628,12,2,0,0,0,3,5,1,3,0,1,0,3,0,1,2,1,5,0
629,19,2,0,0,1,5,1,1,6,1,4,1,2,0,0,0,1,4,1
630,17,2,1,4,1,4,1,1,1,1,4,0,3,0,0,0,1,5,0
631,17,1,1,1,1,0,3,1,1,2,4,0,2,1,1,1,0,3,0
632,28,1,0,6,0,4,3,0,0,0,4,0,5,0,0,0,1,3,1
633,29,0,0,2,1,3,4,1,1,0,5,1,3,0,0,0,0,5,1
634,30,2,1,2,1,7,5,0,1,0,1,0,4,1,1,0,0,4,1
635,19,0,1,1,0,1,2,1,5,1,1,0,2,1,0,2,1,5,0
636,24,3,2,3,1,1,1,0,1,2,4,0,4,0,0,1,1,5,1
637,21,1,1,3,0,4,1,0,2,1,3,1,2,0,1,2,1,3,1
638,29,2,1,3,1,1,5,1,5,1,5,0,5,0,1,2,1,2,0
639,27,0,0,1,1,10,4,1,1,0,1,1,1,2,1,2,1,3,0
640,13,2,1,0,0,10,4,1,6,0,1,1,4,0,1,1,0,4,0
641,13,1,2,2,0,5,4,1,0,2,5,0,5,0,0,1,0,0,1
642,18,3,0,5,1,10,3,1,5,0,3,1,4,1,0,1,1,0,1
643,27,1,2,4,1,4,2,1,5,0,1,0,4,2,1,0,0,5,0
644,29,2,1,5,0,2,2,1,0,2,2,0,2,2,1,2,0,3,0
645,21,1,1,1,1,10,3,0,4,1,1,0,1,1,1,2,0,5,0
646,17,2,0,3,0,10,4,1,6,0,1,1,2,2,1,2,1,5,0
647,30,2,1,1,0,3,4,1,2,2,1,0,2,2,0,2,0,1,1
648,17,3,1,1,0,9,5,1,0,1,4,1,1,0,1,0,0,0,1
649,21,2,1,6,0,8,4,0,2,0,2,1,3,2,0,0,1,3,1
650,19,3,0,5,0,3,4,0,4,0,3,0,4,2,0,2,1,0,1
651,17,0,1,0,1,6,2,0,2,1,3,0,4,0,1,0,0,5,1
652,28,0,1,5,1,9,2,0,2,0,2,0,2,1,0,0,1,3,0
653,20,1,0,1,1,5,3,1,1,2,1,1,4,2,1,2,1,5,1
654,28,0,2,1,0,3,5,1,5,2,2,1,5,2,1,0,1,1,1
655,24,0,2,2,0,8,3,0,1,0,1,0,2,0,1,1,1,1,1
656,19,1,0,0,1,8,4,0,1,0,4,0,3,2,0,2,1,5,0
657,23,2,1,3,1,9,4,0,0,1,5,0,4,0,1,0,1,5,0
658,23,2,0,0,0,2,1,0,2,2,2,1,1,2,0,2,1,4,0
659,18,2,1,1,0,9,4,1,4,1,2,1,1,0,0,0,1,5,0
660,21,1,2,2,1,3,4,0,3,2,2,1,1,2,0,0,0,2,0
661,24,0,2,0,1,10,3,0,6,1,5,0,3,0,1,2,1,0,0
662,30,0,2,1,1,6,4,1,6,2,2,1,3,1,1,0,1,2,0
663,21,3,2,1,1,3,1,0,6,0,5,1,1,1,0,1,0,5,0
664,19,3,1,3,0,3,4,1,6,2,2,1,5,2,1,2,0,3,0
665,26,0,2,2,0,2,5,0,2,2,2,1,3,0,0,0,1,5,1
666,26,3,2,5,1,8,4,1,0,2,5,0,3,2,1,2,1,1,1
667,19,3,0,2,0,7,5,1,0,2,3,1,5,0,1,0,1,0,0
668,28,2,2,5,0,2,3,1,3,1,2,1,2,0,0,1,0,3,1
669,14,3,0,0,1,3,5,0,0,2,5,1,3,0,1,1,0,2,1
670,21,1,0,0,0,3,1,1,4,1,1,0,1,0,0,2,1,0,0
671,27,0,1,0,1,3,3,1,3,0,5,0,1,0,0,2,0,3,0
672,29,1,2,0,1,1,4,1,5,2,3,0,3,1,0,1,0,2,1
673,30,0,1,2,0,7,2,0,4,1,3,0,1,1,0,2,0,3,1
674,27,0,2,6,0,8,5,0,1,2,5,1,3,1,0,1,0,5,0
675,26,2,1,3,1,10,2,0,6,0,2,1,4,2,1,0,1,3,1
676,14,2,1,1,0,2,5,1,2,1,1,0,3,0,0,2,1,4,0
677,27,3,2,2,1,9,1,1,3,2,1,1,2,1,1,2,0,0,0
678,16,3,2,6,0,5,2,1,2,1,1,1,1,0,0,0,1,0,0
679,17,2,0,4,1,7,4,1,5,1,3,1,3,2,0,1,1,1,0
680,18,2,2,4,0,10,4,1,4,2,5,1,3,2,0,0,0,2,0
681,21,0,1,6,0,2,2,1,1,0,5,0,5,1,1,2,1,0,1
